"","X","day","month","year","plot","subplot","focal.analysis","fruit","seed","BEMA","CETE","CHFU","HOMA","LEMA","ME.sp","PAIN","PLCO","PO.sp","rare","SASO","SCLA","SPRU"
"241",241,20,9,2021,3,"A4","SASO",8,5.34573611504503,0,0,0,2,0,0,0,0,0,0,2,0,0
"242",242,20,9,2021,1,"B4","SASO",8,9.02794341282756,0,0,0,0,1,0,0,0,0,0,13,0,0
"243",243,20,9,2021,1,"C1","SASO",8,7.11314726531538,0,0,0,1,6,0,0,1,0,0,2,0,0
"244",244,6,10,2019,7,"C3","SASO",8,10.4785073453103,0,0,0,0,0,0,0,0,1,0,1,0,0
"245",245,20,9,2021,1,"C6","SASO",8,7.56341904156026,0,0,0,0,0,0,0,0,0,0,16,0,0
"246",246,20,9,2021,3,"E4","SASO",8,9.60374203503661,0,0,0,0,0,0,0,0,0,0,3,0,0
"247",247,20,9,2021,3,"F4","SASO",8,6.3979611303397,0,0,0,0,1,0,0,0,0,0,0,0,0
"248",248,1,4,2020,8,"D3","CHFU",1,14.9084674752243,0,12,0,0,2,0,0,0,0,0,0,0,0
"249",249,27,5,2020,9,"A1","rare",2,55.3014733560783,0,0,0,0,1,0,0,0,0,3,0,0,0
"250",250,27,5,2020,9,"A2","rare",2,23.949515603331,0,5,0,0,0,0,0,0,0,0,0,0,0
"251",251,20,5,2015,2,"D1","ME.sp",5,13.6534992462232,0,1,0,2,1,1,0,0,0,0,0,2,0
"252",252,10,6,2015,3,"E2","ME.sp",5,0.849779639887267,1,1,0,0,0,0,0,0,4,1,0,0,0
"253",253,27,5,2015,2,"E4","ME.sp",5,1.74336644875748,0,0,0,1,1,0,0,0,1,0,0,0,0
"254",254,22,4,2016,5,"F2","ME.sp",5,13.7645562727211,1,0,0,14,0,0,0,0,0,0,0,0,0
"255",255,19,9,2018,6,"B4","SASO",5,5.85039863158839,0,0,0,0,0,0,0,0,0,0,1,0,0
"256",256,19,9,2018,6,"C3","SASO",5,4.54979952699591,0,0,0,0,0,0,0,0,0,0,0,0,0
"257",257,19,9,2018,4,"C5","SASO",5,3.52778032637584,0,0,0,5,0,0,0,0,0,0,0,0,0
"258",258,19,9,2018,4,"D1","SASO",5,6.4687823588649,0,0,0,0,0,0,0,0,0,0,0,0,0
"259",259,29,8,2016,5,"F4","SASO",5,6.06853450618768,0,0,0,30,0,0,0,0,0,0,1,0,0
"260",260,19,9,2018,6,"F5","SASO",5,9.02726553546126,0,0,0,0,0,0,0,0,0,0,0,0,0
"261",261,1,4,2020,2,"A3","CHFU",10,441.859549118375,1,0,0,3,0,0,0,0,0,0,0,0,0
"262",262,27,5,2020,8,"A1","ME.sp",10,373.13594613237,2,0,0,0,4,1,0,0,0,0,0,0,0
"263",263,27,5,2015,2,"A2","ME.sp",10,23.6484985778055,0,0,2,0,1,1,1,0,0,0,0,0,0
"264",264,22,4,2016,4,"A3","ME.sp",10,6.15615526353954,2,0,0,44,0,1,0,0,0,0,0,0,0
"265",265,27,5,2020,7,"B1","ME.sp",10,155.015120688838,0,0,0,0,0,1,0,1,0,1,0,0,1
"266",266,22,4,2016,4,"B5","ME.sp",10,16.1594606042247,3,0,0,19,0,0,0,0,0,0,0,0,0
"267",267,22,4,2016,5,"C4","ME.sp",10,13.4972646067695,0,0,0,11,3,2,0,0,0,0,0,0,0
"268",268,22,4,2016,4,"C5","ME.sp",10,11.2480427650492,0,0,0,8,4,0,0,1,0,0,0,1,0
"269",269,22,4,2016,6,"C6","ME.sp",10,11.6120245228923,1,0,0,4,0,0,1,0,0,0,0,0,0
"270",270,20,5,2015,2,"D3","ME.sp",10,15.6758868550118,0,0,0,2,0,0,0,0,0,0,0,0,0
"271",271,22,4,2016,4,"E3","ME.sp",10,20.5685692638629,0,0,0,14,0,3,0,0,0,0,0,0,0
"272",272,27,5,2020,8,"E5","ME.sp",10,207.37014992539,0,3,0,0,0,2,0,0,0,1,0,0,0
"273",273,20,5,2015,1,"F1","ME.sp",10,9.39296282576844,0,0,0,1,3,0,0,1,1,0,0,0,0
"274",274,9,6,2016,8,"C5","PAIN",10,255.805273821953,0,0,0,0,0,0,0,0,0,0,6,0,0
"275",275,8,6,2016,5,"D2","PAIN",10,264.825742235816,0,1,0,26,0,0,0,0,0,0,0,1,0
"276",276,7,6,2016,4,"E4","PAIN",10,315.42038933998,0,0,0,22,1,0,0,0,0,0,0,3,0
"277",277,8,6,2016,6,"E5","PAIN",10,265.247013462685,0,0,0,3,0,0,0,5,0,0,0,0,0
"278",278,7,6,2016,1,"F1","PAIN",10,413.623070494729,0,0,0,21,0,0,0,0,0,0,2,0,0
"279",279,6,10,2020,3,"A4","SASO",10,10,0,0,0,2,1,0,0,0,0,0,5,0,0
"280",280,6,10,2020,7,"B4","SASO",10,10,0,1,0,0,0,0,0,0,1,1,1,0,0
"281",281,6,10,2020,7,"C1","SASO",10,10,0,0,0,1,0,0,0,0,0,1,2,0,0
"282",282,6,10,2020,7,"D6","SASO",10,10,0,0,0,1,0,0,0,0,0,0,0,0,0
"283",283,6,10,2020,7,"F1","SASO",10,10,0,0,0,0,0,3,0,0,0,0,0,0,0
"284",284,20,9,2021,3,"B4","SASO",9,13.9416108353408,0,0,0,3,0,0,0,0,0,0,2,0,0
"285",285,20,9,2021,7,"C1","SASO",9,10.5080288437302,0,2,0,0,0,0,0,0,0,0,5,0,0
"286",286,20,9,2021,2,"E3","SASO",9,11.2628914020663,0,0,0,0,5,1,0,0,0,2,0,0,0
"287",287,22,4,2016,5,"A1","ME.sp",11,23.8242652036455,0,0,0,28,0,1,0,0,0,0,0,0,0
"288",288,22,4,2016,6,"A5","ME.sp",11,15.3280317821696,2,0,0,3,4,0,0,0,0,0,0,1,0
"289",289,7,5,2015,6,"B3","ME.sp",11,22.2114013112285,0,0,3,2,0,0,0,4,0,0,0,0,0
"290",290,22,4,2016,6,"B3","ME.sp",11,24.6194430981861,0,0,0,1,1,3,1,2,0,0,0,0,0
"291",291,27,5,2020,8,"C5","ME.sp",11,244.726722844355,0,0,0,0,0,0,0,0,0,1,0,0,0
"292",292,27,5,2020,8,"E3","ME.sp",11,152.924526497722,0,0,0,3,1,0,0,0,0,5,0,0,0
"293",293,20,5,2015,2,"F2","ME.sp",11,15.4252942550528,0,0,0,1,2,0,0,1,0,0,0,0,0
"294",294,7,6,2016,2,"C2","PAIN",11,170.799043394852,0,0,0,56,0,0,0,0,0,1,0,0,0
"295",295,7,6,2016,4,"D4","PAIN",11,398.209463003544,0,0,0,9,0,1,0,0,0,0,0,4,0
"296",296,7,6,2016,1,"E6","PAIN",11,291.989142255962,0,0,0,12,0,0,1,0,0,0,14,0,0
"297",297,8,6,2016,6,"E6","PAIN",11,367.799970341356,0,0,0,7,0,0,0,0,0,0,4,0,0
"298",298,6,10,2020,7,"A6","SASO",11,11,0,0,0,0,0,0,0,1,0,0,0,0,0
"299",299,6,10,2020,5,"B1","SASO",11,11,0,0,0,4,0,0,0,0,0,0,5,0,0
"300",300,6,10,2020,8,"C1","SASO",11,11,0,0,0,0,0,1,0,0,3,2,2,0,0
"301",301,6,10,2019,2,"A1","SASO",10,8.83018541938463,0,0,0,20,0,0,0,0,0,0,0,0,0
"302",302,6,10,2019,8,"A1","SASO",10,19.6472102072291,0,2,0,0,0,0,0,0,0,0,0,0,0
"303",303,6,10,2019,8,"A3","SASO",10,13.8172173249835,0,5,0,0,0,0,0,0,0,0,0,0,0
"304",304,6,10,2019,7,"A4","SASO",10,9.53057796687291,0,0,0,0,0,0,0,0,3,0,3,0,0
"305",305,6,10,2019,3,"A5","SASO",10,11.2644396600716,0,0,0,0,0,0,0,0,30,0,0,0,0
"306",306,6,10,2019,5,"A5","SASO",10,9.85194137190729,0,0,0,30,0,0,0,0,0,0,0,0,0
"307",307,6,10,2019,3,"A6","SASO",10,10.247602249095,0,0,0,0,0,0,0,0,30,0,0,0,0
"308",308,20,9,2021,1,"B2","SASO",10,18.3395875826753,0,0,0,0,0,0,0,0,0,0,14,0,0
"309",309,6,10,2019,3,"B2","SASO",10,23.5139345075767,0,0,0,0,0,0,0,0,25,0,0,0,0
"310",310,6,10,2019,8,"B3","SASO",10,10.5300066399171,0,3,0,0,0,0,0,0,0,0,0,0,0
"311",311,6,10,2019,4,"B4","SASO",10,12.3708138314112,0,0,0,25,0,0,0,0,0,0,0,0,0
"312",312,6,10,2019,2,"B5","SASO",10,10.9261124793267,0,0,0,30,0,0,0,0,0,0,0,0,0
"313",313,6,10,2019,3,"B6","SASO",10,9.48351440992783,0,0,0,0,0,0,0,0,30,0,0,0,0
"314",314,6,10,2019,8,"C1","SASO",10,14.3289697607576,0,3,0,0,0,0,0,0,0,0,0,0,0
"315",315,6,10,2019,2,"C3","SASO",10,8.15349774750856,0,0,0,25,0,0,0,0,0,0,0,0,0
"316",316,6,10,2019,8,"C3","SASO",10,11.3432540270724,0,2,0,0,0,0,0,0,0,0,0,0,0
"317",317,20,9,2021,2,"C5","SASO",10,14.2215840345939,0,2,0,0,0,0,0,0,0,0,4,0,0
"318",318,6,10,2019,8,"C5","SASO",10,10.9265334484321,0,0,0,0,0,0,0,0,0,0,0,0,0
"319",319,6,10,2019,3,"C6","SASO",10,16.8760836850168,0,0,0,0,0,0,0,0,25,0,0,0,0
"320",320,6,10,2019,7,"C6","SASO",10,9.96111001075176,0,1,0,0,0,0,0,0,1,0,0,0,0
"321",321,6,10,2019,8,"C6","SASO",10,10.9904868512604,1,0,0,0,0,0,0,0,0,0,0,0,0
"322",322,6,10,2019,8,"D2","SASO",10,5.1793904025491,0,3,0,0,0,0,0,0,0,0,0,0,0
"323",323,6,10,2019,7,"D3","SASO",10,12.989659166271,0,0,0,0,0,0,0,0,0,0,2,0,0
"324",324,20,9,2021,7,"D3","SASO",10,9.74121021334805,0,0,0,1,0,0,0,0,0,0,3,0,0
"325",325,20,9,2021,2,"D5","SASO",10,17.9669303787049,0,0,0,0,1,0,0,0,0,0,1,0,0
"326",326,6,10,2019,7,"D5","SASO",10,11.5818675142958,0,0,0,0,0,0,0,0,2,0,3,0,0
"327",327,20,9,2021,2,"D6","SASO",10,11.2950995348972,0,2,0,0,0,0,0,0,0,0,8,0,0
"328",328,6,10,2019,8,"D6","SASO",10,15.5837745813628,0,3,0,0,0,0,0,0,0,0,1,0,0
"329",329,6,10,2019,8,"E1","SASO",10,8.57288494818381,0,0,0,0,0,0,0,0,0,0,0,0,0
"330",330,6,10,2019,1,"E5","SASO",10,6.50437381764837,0,0,0,30,0,0,0,0,0,0,0,0,0
"331",331,20,9,2021,7,"F1","SASO",10,10.1297428124081,0,0,0,0,1,0,0,0,0,0,2,0,0
"332",332,20,9,2021,2,"F3","SASO",10,8.42688376048594,0,0,0,0,1,1,0,0,0,0,4,0,0
"333",333,6,10,2019,8,"F3","SASO",10,13.6290452561281,0,0,0,0,0,0,0,0,0,0,1,0,0
"334",334,6,10,2019,3,"F4","SASO",10,15.9297678127383,0,0,0,0,0,0,0,0,20,0,0,0,0
"335",335,6,10,2019,7,"F5","SASO",10,6.99164094239887,0,1,0,0,0,0,0,0,0,0,2,0,0
"336",336,6,10,2019,3,"F6","SASO",10,14.1275158363232,0,0,0,0,0,0,0,0,30,0,0,0,0
"337",337,21,4,2016,1,"A1","HOMA",1,23.3075742189379,2,0,0,35,0,0,0,0,0,0,0,0,0
"338",338,21,4,2016,2,"A1","HOMA",1,24.4049591743583,0,0,0,56,1,0,0,0,0,0,0,0,0
"339",339,21,4,2016,3,"A1","HOMA",1,21.4887354920524,0,0,0,43,0,0,0,0,0,0,0,0,0
"340",340,22,4,2016,4,"A1","HOMA",1,22.5555957332881,1,0,0,38,4,3,0,0,0,0,0,0,0
"341",341,22,4,2016,5,"A1","HOMA",1,22.2530775542056,1,0,0,21,0,1,0,1,0,0,0,0,0
"342",342,22,4,2016,6,"A1","HOMA",1,22.5640308451345,2,0,0,2,0,0,0,4,0,0,0,0,1
"343",343,21,4,2016,1,"A2","HOMA",1,23.0453107757912,0,0,0,34,2,0,0,0,0,0,0,0,0
"344",344,21,4,2016,2,"A2","HOMA",1,21.9369014934386,0,0,0,21,3,2,0,0,0,0,0,0,0
"345",345,21,4,2016,3,"A2","HOMA",1,21.8953726913655,0,0,0,40,1,0,0,0,0,0,0,0,0
"346",346,22,4,2016,4,"A2","HOMA",1,22.6642599710304,0,0,0,40,5,1,0,0,0,0,0,1,0
"347",347,22,4,2016,5,"A2","HOMA",1,22.9895794719644,0,0,0,44,2,0,0,0,0,0,0,0,0
"348",348,22,4,2016,6,"A2","HOMA",1,21.413906341196,1,0,0,6,0,0,0,4,0,0,0,0,0
"349",349,21,4,2016,1,"A3","HOMA",1,24.1487717566318,0,0,0,42,1,0,0,0,0,1,0,0,0
"350",350,21,4,2016,3,"A3","HOMA",1,24.5171116474889,0,0,0,38,0,0,0,0,0,0,0,0,0
"351",351,22,4,2016,4,"A3","HOMA",1,23.9466309858655,0,0,0,51,1,2,0,0,0,0,0,0,0
"352",352,22,4,2016,5,"A3","HOMA",1,24.6717147620422,2,0,0,34,2,0,0,0,0,0,0,0,0
"353",353,22,4,2016,6,"A3","HOMA",1,21.7372352865194,0,0,0,6,0,1,0,4,0,0,0,0,0
"354",354,24,4,2016,9,"A3","HOMA",1,24.4456173877201,0,0,0,2,0,4,0,6,0,0,0,0,0
"355",355,21,4,2016,1,"A4","HOMA",1,21.2778005671407,0,0,0,42,2,0,0,0,0,0,0,0,0
"356",356,21,4,2016,3,"A4","HOMA",1,23.0487070094012,0,0,0,54,1,0,0,0,0,0,0,0,0
"357",357,22,4,2016,4,"A4","HOMA",1,23.4898185371996,0,0,0,32,6,1,0,0,0,0,0,0,0
"358",358,22,4,2016,5,"A4","HOMA",1,20.6815737368657,1,0,0,51,0,0,0,0,0,0,0,0,0
"359",359,22,4,2016,6,"A4","HOMA",1,23.8111629066224,1,0,0,9,0,0,0,2,0,0,0,0,0
"360",360,21,4,2016,1,"A5","HOMA",1,21.606657186756,1,0,0,38,0,0,0,0,0,0,0,0,0
"361",361,21,4,2016,2,"A5","HOMA",1,24.151742543885,0,0,0,36,1,1,0,0,0,0,0,0,0
"362",362,21,4,2016,3,"A5","HOMA",1,22.6501365628892,0,0,0,51,0,0,0,0,0,0,0,1,0
"363",363,22,4,2016,4,"A5","HOMA",1,24.2654485481022,2,0,0,32,2,2,0,0,0,0,0,0,0
"364",364,22,4,2016,5,"A5","HOMA",1,24.0372804470082,0,0,0,29,1,0,0,0,0,0,0,0,0
"365",365,24,4,2016,7,"A5","HOMA",1,24.2573135658672,4,0,0,0,0,1,0,0,0,6,0,0,0
"366",366,21,4,2016,1,"A6","HOMA",1,22.8408609601483,1,0,0,52,1,0,0,0,0,0,0,0,0
"367",367,21,4,2016,2,"A6","HOMA",1,22.6485360101611,0,0,0,68,0,0,0,0,0,0,0,0,0
"368",368,21,4,2016,3,"A6","HOMA",1,22.4120673460944,0,0,0,71,1,0,0,1,0,0,0,0,0
"369",369,22,4,2016,4,"A6","HOMA",1,25.0800288390773,2,0,0,22,2,1,0,0,0,0,0,0,0
"370",370,22,4,2016,5,"A6","HOMA",1,23.2002334880814,0,0,0,28,2,2,0,0,0,0,0,0,0
"371",371,22,4,2016,6,"A6","HOMA",1,20.8673582787699,2,0,0,15,3,0,0,0,0,0,0,0,0
"372",372,21,4,2016,1,"B1","HOMA",1,21.6494797921292,0,0,0,34,1,0,0,0,0,0,0,0,0
"373",373,21,4,2016,2,"B1","HOMA",1,21.3690766786644,0,0,0,66,0,0,0,0,0,0,0,0,0
"374",374,21,4,2016,3,"B1","HOMA",1,22.9873554280891,0,0,0,42,0,1,0,0,0,0,0,0,0
"375",375,22,4,2016,4,"B1","HOMA",1,23.3047320040123,0,0,0,27,3,2,0,0,0,0,0,0,0
"376",376,22,4,2016,5,"B1","HOMA",1,24.1159155770931,2,0,0,21,0,1,0,0,0,0,0,0,0
"377",377,24,4,2016,7,"B1","HOMA",1,22.6060833827869,2,0,0,1,0,1,0,0,3,0,0,0,0
"378",378,21,4,2016,1,"B2","HOMA",1,22.4072654735069,1,0,0,32,1,0,0,0,0,0,0,0,0
"379",379,21,4,2016,2,"B2","HOMA",1,22.8590373522871,0,0,0,38,0,1,0,3,0,0,0,0,0
"380",380,21,4,2016,3,"B2","HOMA",1,24.336462650539,0,0,0,45,0,0,0,0,0,0,0,0,0
"381",381,22,4,2016,4,"B2","HOMA",1,23.4673000498833,0,0,0,8,2,1,0,0,0,0,0,0,0
"382",382,22,4,2016,5,"B2","HOMA",1,22.9206518412112,2,0,0,19,1,0,0,0,0,0,0,0,0
"383",383,21,4,2016,1,"B3","HOMA",1,22.727192484478,0,0,0,45,1,0,0,0,0,0,0,0,0
"384",384,21,4,2016,2,"B3","HOMA",1,23.7795588986736,2,0,0,36,0,0,0,1,0,0,0,0,0
"385",385,21,4,2016,3,"B3","HOMA",1,23.145913724403,1,0,0,58,0,0,0,0,0,0,0,0,0
"386",386,22,4,2016,4,"B3","HOMA",1,22.7505029927859,0,0,0,34,2,0,0,0,0,0,0,0,0
"387",387,22,4,2016,5,"B3","HOMA",1,23.6734483493532,0,0,0,15,2,1,0,0,0,0,0,0,0
"388",388,22,4,2016,6,"B3","HOMA",1,23.8320155000703,1,0,0,8,1,2,0,0,0,0,0,0,0
"389",389,24,4,2016,9,"B3","HOMA",1,22.9429087538283,2,0,0,7,1,0,0,0,1,0,0,0,0
"390",390,21,4,2016,3,"B4","HOMA",1,21.7391131978422,0,0,0,58,0,0,0,0,0,0,0,0,0
"391",391,22,4,2016,4,"B4","HOMA",1,24.965470765493,0,0,0,47,2,1,0,0,0,0,0,0,0
"392",392,22,4,2016,5,"B4","HOMA",1,25.4084576377574,0,0,0,9,3,1,0,0,0,0,0,0,0
"393",393,22,4,2016,6,"B4","HOMA",1,21.8095666842074,1,0,0,11,1,0,0,0,0,0,0,0,1
"394",394,24,4,2016,8,"B4","HOMA",1,24.3632888324578,6,0,0,0,0,1,0,0,2,4,0,0,0
"395",395,21,4,2016,1,"B5","HOMA",1,25.6626884788847,1,0,0,58,0,0,0,0,0,0,0,0,0
"396",396,21,4,2016,2,"B5","HOMA",1,22.8688066880189,0,0,0,40,1,1,0,0,0,0,0,0,0
"397",397,22,4,2016,4,"B5","HOMA",1,24.9575110600372,3,0,0,26,2,0,0,0,0,0,0,0,0
"398",398,22,4,2016,5,"B5","HOMA",1,22.4518171676596,0,0,0,32,2,0,0,0,0,0,0,0,0
"399",399,21,4,2016,1,"B6","HOMA",1,21.0153188719119,1,0,0,32,0,0,0,0,0,0,0,0,0
"400",400,21,4,2016,3,"B6","HOMA",1,23.92076998741,0,0,0,94,0,0,0,0,0,0,0,0,0
"401",401,22,4,2016,4,"B6","HOMA",1,23.6703240258503,0,0,0,30,1,1,1,0,0,0,0,0,0
"402",402,22,4,2016,5,"B6","HOMA",1,23.4526747902559,1,0,0,12,0,0,0,0,0,0,0,0,0
"403",403,24,4,2016,9,"B6","HOMA",1,21.7540144432782,9,0,0,3,0,0,0,2,0,0,0,0,0
"404",404,21,4,2016,1,"C1","HOMA",1,24.9001575668041,1,0,0,32,2,0,0,0,0,0,0,0,0
"405",405,21,4,2016,2,"C1","HOMA",1,20.1605262151576,1,0,0,46,1,0,0,0,0,0,0,0,0
"406",406,22,4,2016,4,"C1","HOMA",1,21.4563886878934,0,0,0,14,0,4,0,0,0,0,0,0,0
"407",407,22,4,2016,5,"C1","HOMA",1,24.0596554194037,1,0,0,45,0,1,0,0,0,0,0,0,0
"408",408,22,4,2016,6,"C1","HOMA",1,25.4889091787874,1,0,0,16,0,1,0,0,0,0,0,1,0
"409",409,24,4,2016,9,"C1","HOMA",1,19.8786182132353,4,0,0,0,4,0,1,0,1,0,0,0,0
"410",410,21,4,2016,1,"C2","HOMA",1,20.7696750221913,1,0,0,42,2,0,0,0,0,0,0,0,0
"411",411,21,4,2016,2,"C2","HOMA",1,22.681784548164,1,0,0,56,0,0,0,0,0,0,0,0,0
"412",412,21,4,2016,3,"C2","HOMA",1,20.5503751551754,0,0,0,42,0,0,0,2,0,0,0,0,0
"413",413,22,4,2016,4,"C2","HOMA",1,24.8751801994126,0,0,0,28,0,2,0,0,0,0,0,0,0
"414",414,22,4,2016,5,"C2","HOMA",1,25.4425502154218,0,0,0,12,0,2,0,0,0,0,0,0,0
"415",415,22,4,2016,6,"C2","HOMA",1,20.1251243629203,1,0,0,1,0,0,0,3,0,0,0,0,1
"416",416,24,4,2016,8,"C2","HOMA",1,21.1714908274388,2,0,0,2,0,1,0,0,0,1,0,0,0
"417",417,21,4,2016,1,"C3","HOMA",1,24.0040830630724,0,0,0,26,1,0,0,0,0,0,0,0,0
"418",418,21,4,2016,2,"C3","HOMA",1,23.7812133764713,0,0,0,41,0,0,0,2,0,0,0,0,0
"419",419,21,4,2016,3,"C3","HOMA",1,21.8256151400185,3,0,0,2,4,0,0,0,0,0,0,0,0
"420",420,22,4,2016,4,"C3","HOMA",1,20.7658415333116,2,0,0,16,0,2,0,0,0,0,0,0,0
"421",421,22,4,2016,5,"C3","HOMA",1,22.7955961171355,0,0,0,16,0,1,0,0,0,0,0,0,0
"422",422,22,4,2016,6,"C3","HOMA",1,22.8107276288485,1,0,0,8,2,0,0,3,0,0,0,0,0
"423",423,21,4,2016,1,"C4","HOMA",1,19.9551928838724,0,0,0,45,1,0,0,0,0,0,0,0,0
"424",424,21,4,2016,2,"C4","HOMA",1,21.495063300867,0,0,0,32,0,2,0,0,0,0,0,0,0
"425",425,22,4,2016,4,"C4","HOMA",1,23.0630841798686,2,0,0,23,0,0,0,0,0,0,0,0,0
"426",426,22,4,2016,5,"C4","HOMA",1,21.7612665373553,0,0,0,22,2,1,0,0,0,0,0,0,0
"427",427,22,4,2016,6,"C4","HOMA",1,23.2697988546363,2,0,0,11,0,0,0,3,0,0,4,0,1
"428",428,24,4,2016,7,"C4","HOMA",1,21.330317731093,4,0,0,0,0,1,0,0,2,0,0,0,0
"429",429,21,4,2016,1,"C5","HOMA",1,26.8643063220544,0,0,0,36,2,0,0,0,0,0,0,0,0
"430",430,21,4,2016,2,"C5","HOMA",1,24.2538519250492,0,0,0,53,3,0,0,0,0,0,0,0,0
"431",431,21,4,2016,3,"C5","HOMA",1,19.7910521455159,0,0,0,5,0,2,0,0,0,0,0,1,0
"432",432,22,4,2016,4,"C5","HOMA",1,22.7702034329427,0,0,0,3,6,0,0,0,0,0,0,1,0
"433",433,22,4,2016,5,"C5","HOMA",1,19.7901810109824,0,0,0,18,0,1,0,0,0,0,0,0,0
"434",434,22,4,2016,6,"C5","HOMA",1,22.0712364724098,0,0,0,21,1,0,0,0,0,0,9,0,0
"435",435,21,4,2016,1,"C6","HOMA",1,20.9462068831479,0,0,0,39,2,0,0,0,0,0,1,0,0
"436",436,21,4,2016,3,"C6","HOMA",1,25.5215512994577,0,0,0,0,0,0,0,0,0,0,0,0,0
"437",437,22,4,2016,4,"C6","HOMA",1,18.9566379450732,3,0,0,26,3,0,0,0,0,0,0,0,0
"438",438,22,4,2016,5,"C6","HOMA",1,22.2516390659822,0,0,0,6,2,0,0,0,0,0,0,1,0
"439",439,22,4,2016,6,"C6","HOMA",1,25.0641702962694,1,0,0,39,0,0,0,0,0,0,0,0,0
"440",440,21,4,2016,1,"D1","HOMA",1,24.6401184419178,0,0,0,42,0,0,0,1,0,0,0,0,0
"441",441,21,4,2016,3,"D1","HOMA",1,23.0724639994919,0,0,0,98,0,0,0,0,0,0,0,0,0
"442",442,22,4,2016,4,"D1","HOMA",1,22.3532987607453,0,0,0,12,5,2,0,3,0,0,0,0,0
"443",443,22,4,2016,5,"D1","HOMA",1,22.1145757132213,0,0,0,31,2,0,0,0,0,2,0,0,0
"444",444,22,4,2016,6,"D1","HOMA",1,23.3970324558199,1,0,0,14,0,1,0,0,0,0,0,0,0
"445",445,24,4,2016,8,"D1","HOMA",1,23.3137371298092,3,0,0,0,0,1,0,0,0,0,0,0,0
"446",446,21,4,2016,1,"D2","HOMA",1,23.137829065747,1,0,0,26,5,0,0,0,0,0,0,0,0
"447",447,21,4,2016,2,"D2","HOMA",1,24.0371369646988,1,0,0,32,1,0,0,0,0,0,0,0,0
"448",448,21,4,2016,3,"D2","HOMA",1,23.5677155368857,0,0,0,18,1,0,0,0,0,0,0,0,0
"449",449,22,4,2016,4,"D2","HOMA",1,20.6583059979865,0,0,0,5,2,3,0,2,0,0,0,0,0
"450",450,22,4,2016,6,"D2","HOMA",1,25.5876993222481,0,0,0,14,2,0,0,3,0,0,0,0,0
"451",451,24,4,2016,8,"D2","HOMA",1,23.775208511851,3,0,0,15,0,0,0,0,0,0,0,0,0
"452",452,21,4,2016,1,"D3","HOMA",1,21.4716297825999,1,0,0,35,6,0,0,0,0,0,0,0,0
"453",453,21,4,2016,2,"D3","HOMA",1,20.9130534387611,0,0,0,15,0,4,0,0,0,0,0,0,0
"454",454,22,4,2016,4,"D3","HOMA",1,24.31404015398,0,0,0,12,2,1,0,1,0,0,2,0,0
"455",455,22,4,2016,5,"D3","HOMA",1,24.0669033229957,0,0,0,31,2,0,0,0,0,0,0,0,0
"456",456,22,4,2016,6,"D3","HOMA",1,24.8303897094343,0,0,0,21,0,0,0,3,0,0,0,0,1
"457",457,21,4,2016,1,"D4","HOMA",1,23.1761546343446,0,0,0,38,2,0,0,0,0,0,0,0,0
"458",458,21,4,2016,2,"D4","HOMA",1,25.1919910593276,0,0,0,65,0,1,0,0,0,0,0,0,0
"459",459,22,4,2016,4,"D4","HOMA",1,23.4820425758039,0,0,0,22,2,1,0,0,0,0,0,0,0
"460",460,22,4,2016,5,"D4","HOMA",1,23.0872161119602,0,0,0,28,0,0,0,0,0,0,0,0,0
"461",461,22,4,2016,6,"D4","HOMA",1,20.4610042732674,0,0,0,28,3,0,0,3,0,0,0,0,0
"462",462,21,4,2016,1,"D5","HOMA",1,23.0213474105355,0,0,0,38,2,0,0,0,0,0,0,0,0
"463",463,21,4,2016,3,"D5","HOMA",1,23.4156985128678,0,0,0,42,3,0,0,0,0,0,0,1,0
"464",464,22,4,2016,4,"D5","HOMA",1,21.5593510970314,1,0,0,23,0,0,0,0,0,0,0,0,0
"465",465,22,4,2016,5,"D5","HOMA",1,23.4989165214081,0,0,0,15,1,0,0,0,0,0,0,0,0
"466",466,22,4,2016,6,"D5","HOMA",1,22.6887027920467,0,0,0,26,2,0,0,0,0,0,0,0,0
"467",467,21,4,2016,1,"D6","HOMA",1,22.0403974708048,0,0,0,38,2,0,0,0,0,0,0,0,0
"468",468,21,4,2016,2,"D6","HOMA",1,21.2109598662931,2,0,0,51,3,0,0,0,0,0,0,0,0
"469",469,21,4,2016,3,"D6","HOMA",1,20.4895151731735,0,0,0,9,5,0,0,8,0,0,0,0,0
"470",470,22,4,2016,4,"D6","HOMA",1,22.0956313737127,2,0,0,19,0,0,1,0,0,0,0,2,0
"471",471,22,4,2016,5,"D6","HOMA",1,20.5570464781344,0,0,0,39,3,1,0,0,0,0,0,0,0
"472",472,22,4,2016,6,"D6","HOMA",1,24.2241445800038,0,0,0,14,2,0,0,0,0,0,0,0,0
"473",473,24,4,2016,8,"D6","HOMA",1,21.6848793714218,6,0,0,0,0,2,0,0,0,0,0,0,0
"474",474,21,4,2016,1,"E1","HOMA",1,23.3388479075349,0,0,0,28,4,0,0,0,0,0,0,0,0
"475",475,21,4,2016,2,"E1","HOMA",1,20.1741657042168,2,0,0,16,0,1,0,1,0,0,0,0,0
"476",476,21,4,2016,3,"E1","HOMA",1,22.4111476780228,0,0,0,52,0,1,0,0,0,0,0,0,0
"477",477,22,4,2016,4,"E1","HOMA",1,22.2897129792073,0,0,0,7,2,2,0,0,0,0,0,0,0
