Project.ID,Plant.ID,species,sample.number,sla.mm2.mg,mean.seed.mass.mg,seed.notes,height.mm,width.longest.mm,width.90.from.longest.mm,leaf.area.mm2,leaf.wet.mass.mg,leaf.dry.mass.mg,aboverground.biomass.mg,number.buds,number.flowers,number.seeds,C13.plant.permill,delta.C13.discrimination.permill,C13.notes,root.dry.mass.mg,root.wet.mass.mg,root.volume.less.than.0.5mm.diameter.mm3,root.length.less.than.0.5mm.diameter.mm3,total.root.volume.cm3,total.root.length.cm,number.of.root.tips,root.length.per.volume.cm.m3,root.notes,stem.wet.mass.mg,stem.dry.mass.mg,stem.diameter.1.mm,stem.diameter.2.mm,stem.length
SURV.1,2011.mn10.6.14.Bromus.rubens,Bromus rubens,1,NA,1.143358079,,11,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.14.Calandrinia.eremaea,Calandrinia eremaea,1,NA,0.076058968,,15,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.14.Lolium.perenne,Lolium perenne,1,NA,2.00387,,250,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.14.Medicago.polymorpha,Medicago polymorpha,1,NA,3.37545,,90,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.14.Monoculus.monstrosus,Monoculus monstrosus,1,18.88810642,7.047841667,,275,NA,NA,48.27800001,NA,2.556,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.14.Moraea.setifolia,Moraea setifolia,1,NA,0.551803333,,220,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.14.Senecio.glossanthus,Senecio glossanthus,1,NA,0.282210278,,250,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.14.Vulpia.myuros,Vulpia myuros,1,NA,0.27818,,190,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.14.Waitzia.acuminata,Waitzia acuminata,1,NA,0.081320335,,120,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.15.Arthropodium.dyeri,Arthropodium dyeri,1,NA,0.177255556,,150,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.15.Brassica.tournefortii,Brassica tournefortii,1,NA,1.31666,,180,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.15.Bromus.rubens,Bromus rubens,1,NA,1.143358079,,140,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.15.Calandrinia.eremaea,Calandrinia eremaea,1,NA,0.076058968,,150,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.15.Crassula.colorata,Crassula colorata,1,NA,0.005954861,,80,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.15.Lolium.perenne,Lolium perenne,1,NA,2.00387,,205,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.15.Medicago.minima,Medicago minima,1,NA,1.058333333,,125,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.15.Vulpia.bromoides,Vulpia bromoides,1,NA,0.316486111,,80,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.2.Actinobole.uliginosum,Actinobole uliginosum,1,NA,0.047131865,,20,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.2.Arctotheca.calendula,Arctotheca calendula,1,NA,1.116985,,100,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.2.Brassica.tournefortii,Brassica tournefortii,1,NA,1.31666,,205,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.2.Bromus.rubens,Bromus rubens,1,NA,1.143358079,,120,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.2.Calandrinia.eremaea,Calandrinia eremaea,1,NA,0.076058968,,60,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.2.Cotula.bipinnata,Cotula bipinnata,1,NA,NA,,205,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.2.Crassula.colorata,Crassula colorata,1,NA,0.005954861,,25,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.2.Medicago.polymorpha,Medicago polymorpha,1,NA,3.37545,,90,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.2.Mesembryanthemum.crystallinum,Mesembryanthemum crystallinum,1,NA,0.104398557,,95,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.2.Senecio.glossanthus,Senecio glossanthus,1,NA,0.282210278,,310,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.2.Sonchus.oleraceus,Sonchus oleraceus,1,NA,0.25217,,90,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.2.Vulpia.myuros,Vulpia myuros,1,NA,0.27818,,145,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.3.Arthropodium.dyeri,Arthropodium dyeri,1,NA,0.177255556,,150,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.3.Bromus.rubens,Bromus rubens,1,NA,1.143358079,,75,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.3.Calandrinia.eremaea,Calandrinia eremaea,1,54.80799429,0.076058968,,20,NA,NA,76.786,NA,1.401,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.3.Cotula.bipinnata,Cotula bipinnata,1,NA,NA,,110,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.3.Crassula.colorata,Crassula colorata,1,NA,0.005954861,,30,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.3.Lolium.perenne,Lolium perenne,1,NA,2.00387,,150,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.3.Medicago.polymorpha,Medicago polymorpha,1,NA,3.37545,,75,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.3.Mesembryanthemum.crystallinum,Mesembryanthemum crystallinum,1,NA,0.104398557,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.3.Pentameris.airoides,Pentameris airoides,1,NA,0.050803484,,90,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.3.Senecio.glossanthus,Senecio glossanthus,1,NA,0.282210278,,125,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.4.Arthropodium.dyeri,Arthropodium dyeri,1,NA,0.177255556,,150,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.4.Austrostipa.elegantissima,Austrostipa elegantissima,1,NA,1.555980008,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.4.Brassica.tournefortii,Brassica tournefortii,1,NA,1.31666,,90,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.4.Calandrinia.eremaea,Calandrinia eremaea,1,65.56014471,0.076058968,,70,NA,NA,217.463,NA,3.317,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.4.Cotula.bipinnata,Cotula bipinnata,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.4.Crassula.colorata,Crassula colorata,1,NA,0.005954861,,25,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.4.Erodium.cygnorum,Erodium cygnorum,1,NA,6.356784994,,75,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.4.Mesembryanthemum.crystallinum,Mesembryanthemum crystallinum,1,35.97633136,0.104398557,,50,NA,NA,30.4,NA,0.845,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.4.Millotia.myosotidifolia,Millotia myosotidifolia,1,NA,0.11897,,105,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.4.Pentameris.airoides,Pentameris airoides,1,NA,0.050803484,,150,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.4.Schoenia.cassiniana,Schoenia cassiniana,1,22.58888545,2.345609464,,230,NA,NA,218.683,NA,9.681,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.5.Austrostipa.elegantissima,Austrostipa elegantissima,1,NA,1.555980008,,115,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.5.Brassica.tournefortii,Brassica tournefortii,1,NA,1.31666,,210,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.5.Bromus.rubens,Bromus rubens,1,NA,1.143358079,,80,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.5.Calandrinia.eremaea,Calandrinia eremaea,1,NA,0.076058968,,10,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.5.Cotula.bipinnata,Cotula bipinnata,1,24.47619048,NA,,95,NA,NA,12.85,NA,0.525,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.5.Crassula.colorata,Crassula colorata,1,NA,0.005954861,,20,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.5.Euphorbia.drummondii,Euphorbia drummondii,1,NA,0.184333333,,90,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.5.Lolium.perenne,Lolium perenne,1,NA,2.00387,,135,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.5.Medicago.minima,Medicago minima,1,NA,1.058333333,,45,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.5.Medicago.polymorpha,Medicago polymorpha,1,NA,3.37545,,60,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.5.Mesembryanthemum.crystallinum,Mesembryanthemum crystallinum,1,NA,0.104398557,,20,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.5.Ptilotus.spathulatus,Ptilotus spathulatus,1,24.29698997,NA,,10,NA,NA,108.972,NA,4.485,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.5.Rytidosperma.caespitosum,Rytidosperma caespitosum,1,18.9624037,0.72,,210,NA,NA,61.53300001,NA,3.245,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.5.Senecio.glossanthus,Senecio glossanthus,1,NA,0.282210278,,145,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.5.Waitzia.acuminata,Waitzia acuminata,1,NA,0.081320335,,100,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.6.Brassica.tournefortii,Brassica tournefortii,1,NA,1.31666,,310,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.6.Calandrinia.eremaea,Calandrinia eremaea,1,87.16875872,0.076058968,,30,NA,NA,62.5,NA,0.717,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.6.Cotula.bipinnata,Cotula bipinnata,1,NA,NA,,60,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.6.Crassula.colorata,Crassula colorata,1,NA,0.005954861,,35,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.6.Hordeum.leporinum,Hordeum leporinum,1,NA,5.140121777,,205,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.6.Lolium.perenne,Lolium perenne,1,NA,2.00387,,300,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.6.Mesembryanthemum.crystallinum,Mesembryanthemum crystallinum,1,NA,0.104398557,,100,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.7.Brassica.tournefortii,Brassica tournefortii,1,NA,1.31666,,150,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.7.Bromus.rubens,Bromus rubens,1,NA,1.143358079,,90,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.7.Calandrinia.eremaea,Calandrinia eremaea,1,NA,0.076058968,,10,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.7.Cotula.bipinnata,Cotula bipinnata,1,NA,NA,,230,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.7.Crassula.colorata,Crassula colorata,1,NA,0.005954861,,60,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.7.Lolium.perenne,Lolium perenne,1,NA,2.00387,,155,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.7.Medicago.polymorpha,Medicago polymorpha,1,39.2392638,3.37545,,105,NA,NA,159.9,NA,4.075,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.7.Mesembryanthemum.crystallinum,Mesembryanthemum crystallinum,1,NA,0.104398557,,50,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.7.Rapistrum.rugosum,Rapistrum rugosum,1,NA,0.0007,,50,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.7.Senecio.glossanthus,Senecio glossanthus,1,NA,0.282210278,,200,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.8.Austrostipa.elegantissima,Austrostipa elegantissima,1,13.63535654,1.555980008,,NA,NA,NA,146.471,NA,10.742,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.8.Brassica.tournefortii,Brassica tournefortii,1,NA,1.31666,,250,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.8.Bromus.rubens,Bromus rubens,1,38.92209738,1.143358079,,390,NA,NA,103.922,NA,2.67,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.8.Lolium.perenne,Lolium perenne,1,NA,2.00387,,280,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.9.Actinobole.uliginosum,Actinobole uliginosum,1,NA,0.047131865,,15,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.9.Arctotheca.calendula,Arctotheca calendula,1,NA,1.116985,,110,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.9.Austrostipa.elegantissima,Austrostipa elegantissima,1,NA,1.555980008,,150,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.9.Bromus.rubens,Bromus rubens,1,NA,1.143358079,,205,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.9.Calandrinia.eremaea,Calandrinia eremaea,1,NA,0.076058968,,5,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.9.Cotula.bipinnata,Cotula bipinnata,1,NA,NA,,205,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.9.Medicago.polymorpha,Medicago polymorpha,1,30.41731066,3.37545,,95,NA,NA,98.39999999,NA,3.235,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.9.Mesembryanthemum.crystallinum,Mesembryanthemum crystallinum,1,NA,0.104398557,,60,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.9.Moraea.setifolia,Moraea setifolia,1,14.65037707,0.551803333,,160,NA,NA,97.13199997,NA,6.63,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.9.Pentameris.airoides,Pentameris airoides,1,NA,0.050803484,,130,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.mn10.6.9.Waitzia.acuminata,Waitzia acuminata,1,NA,0.081320335,,140,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.nam.1.1.Aira.cupaniana,Aira cupaniana,1,NA,0.022108333,,35,15,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.nam.1.1.Blennospora.drummondii,Blennospora drummondii,1,18.04292929,0.623351111,,50,13,NA,14.29,NA,0.792,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.nam.1.1.Borya.sphaerocephala,Borya sphaerocephala,1,NA,NA,,34,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.nam.1.1.Brachyscome.iberidifolia,Brachyscome iberidifolia,1,NA,0.074322222,,45,13,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.nam.1.1.Calandrinia.eremaea,Calandrinia eremaea,1,NA,0.076058968,,10,3,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.nam.1.1.Crassula.closiana,Crassula closiana,1,NA,NA,,15,2,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.nam.1.1.Gilberta.tenuifolia,Gilberta tenuifolia,1,NA,0.53084,,105,15,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.nam.1.1.Gnephosis.tenuissima,Gnephosis tenuissima,1,32.54820937,0.013735632,,80,20,NA,11.815,NA,0.363,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.nam.1.1.Gonocarpus.nodulosus,Gonocarpus nodulosus,1,NA,0.37042,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.nam.1.1.Lawrencella.rosea,Lawrencella rosea,1,NA,1.278262835,,120,40,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.nam.1.1.Monachather.paradoxus,Monachather paradoxus,1,NA,1.5943272,,20,15,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.nam.1.1.Schoenus.nanus,Schoenus nanus,1,NA,0.081687979,,20,15,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.nam.1.1.Vulpia.myuros,Vulpia myuros,1,NA,0.27818,,45,7,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.nam.1.10.Austrostipa.macalpinei,Austrostipa macalpinei,1,30.0905669,NA,,135,40,NA,263.804,NA,8.767,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
