unique_id,seed,focal,code,site,treatment
CA_CL_9_125_MIMY,5,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_9_129_MIMY,1,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_9_135_MIMY,7,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_9_143_MIMY,0,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_9_145_MIMY,1,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_9_154_MIMY,5,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_9_167_MIMY,0,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_9_170_MIMY,3,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_9_177_MIMY,1,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_9_198_MIMY,8,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_9_207_MIMY,2,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_9_218_MIMY,12,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_9_221_MIMY,17,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_9_223_MIMY,4,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_9_230_MIMY,34,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_9_233_MIMY,9,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_9_243_MIMY,16,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_9_245_MIMY,2,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_9_251_MIMY,19,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_9_254_MIMY,26,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_9_255_MIMY,16,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_9_268_MIMY,11,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_9_5_LARO,5,Lawrencella rosea,LARO,CA,CL
CA_CL_9_3_LARO,1,Lawrencella rosea,LARO,CA,CL
CA_CL_9_8_LARO,0,Lawrencella rosea,LARO,CA,CL
CA_CL_9_2_LARO,0,Lawrencella rosea,LARO,CA,CL
CA_CL_9_7_LARO,5,Lawrencella rosea,LARO,CA,CL
CA_CL_9_1_WAAC,9,Waitzia acuminata,WAAC,CA,CL
CA_CL_9_2_WAAC,0,Waitzia acuminata,WAAC,CA,CL
CA_CL_9_100_POLE,21,Podolepis lessonii,POLE,CA,CL
CA_CL_9_b1_TRCY,0,Trachymene cyanopetala,TRCY,CA,CL
CA_CL_9_b2_TRCY,2,Trachymene cyanopetala,TRCY,CA,CL
CA_CL_9_1_ERCY,2,Erodium cyngnorum,ERCY,CA,CL
CA_CL_9_2_BLDR,9,Blennospora drummondii,BLDR,CA,CL
CA_CL_9_3_BLDR,7,Blennospora drummondii,BLDR,CA,CL
CA_CL_9_4_BLDR,9,Blennospora drummondii,BLDR,CA,CL
CA_CL_9_8_BLDR,18,Blennospora drummondii,BLDR,CA,CL
CA_CL_9_9_BLDR,9,Blennospora drummondii,BLDR,CA,CL
CA_CL_9_3_HYGL,1,Hyalosperma glutinosum,HYGL,CA,CL
CA_CL_9_4_HYGL,18,Hyalosperma glutinosum,HYGL,CA,CL
CA_CL_9_1_CAHI,3,Calotis hispidula,CAHI,CA,CL
CA_CL_9_e1_DAGL,2,Daucus glochidiatus,DAGL,CA,CL
CA_CL_11_e16_POLE,7,Podolepis lessonii,POLE,CA,CL
CA_CL_11_e2_POLE,8,Podolepis lessonii,POLE,CA,CL
CA_CL_11_e3_POLE,0,Podolepis lessonii,POLE,CA,CL
CA_OP_10_6_GOBE,3,Goodenia berardiana,GOBE,CA,OP
CA_OP_10_8_GOBE,0,Goodenia berardiana,GOBE,CA,OP
CA_OP_10_16_GOBE,7,Goodenia berardiana,GOBE,CA,OP
CA_OP_10_17_GOBE,3,Goodenia berardiana,GOBE,CA,OP
CA_OP_10_1_MIMY,39,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_10_2_MIMY,7,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_10_3_MIMY,3,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_10_4_MIMY,17,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_10_6_MIMY,14,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_10_9_MIMY,76,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_10_13_MIMY,14,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_10_19_MIMY,44,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_10_21_MIMY,25,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_10_23_MIMY,53,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_10_26_MIMY,53,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_10_27_MIMY,95,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_10_31_MIMY,12,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_10_32_MIMY,0,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_10_37_MIMY,30,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_10_40_MIMY,0,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_10_41_MIMY,15,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_10_45_MIMY,28,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_10_46_MIMY,25,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_10_47_MIMY,48,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_10_48_MIMY,122,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_10_49_MIMY,0,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_10_60_MIMY,13,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_10_65_MIMY,21,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_10_67_MIMY,54,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_10_68_MIMY,27,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_10_70_MIMY,28,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_10_72_MIMY,104,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_10_73_MIMY,16,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_10_74_MIMY,9,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_10_2_LARO,5,Lawrencella rosea,LARO,CA,OP
CA_OP_10_1_LARO,0,Lawrencella rosea,LARO,CA,OP
CA_OP_10_8_LARO,7,Lawrencella rosea,LARO,CA,OP
CA_OP_10_6_LARO,16,Lawrencella rosea,LARO,CA,OP
CA_OP_10_7_LARO,16,Lawrencella rosea,LARO,CA,OP
CA_OP_10_10_LARO,15,Lawrencella rosea,LARO,CA,OP
CA_OP_10_3_LARO,5,Lawrencella rosea,LARO,CA,OP
CA_OP_10_9_LARO,1,Lawrencella rosea,LARO,CA,OP
CA_OP_10_4_LARO,0,Lawrencella rosea,LARO,CA,OP
CA_OP_10_5_LARO,17,Lawrencella rosea,LARO,CA,OP
CA_OP_10_3_WAAC,82,Waitzia acuminata,WAAC,CA,OP
CA_OP_10_4_WAAC,0,Waitzia acuminata,WAAC,CA,OP
CA_OP_10_8_WAAC,35,Waitzia acuminata,WAAC,CA,OP
CA_OP_10_10_WAAC,5,Waitzia acuminata,WAAC,CA,OP
CA_OP_10_16_WAAC,92,Waitzia acuminata,WAAC,CA,OP
CA_OP_10_17_WAAC,0,Waitzia acuminata,WAAC,CA,OP
CA_OP_10_18_WAAC,0,Waitzia acuminata,WAAC,CA,OP
CA_OP_10_21_WAAC,0,Waitzia acuminata,WAAC,CA,OP
CA_OP_10_22_WAAC,48,Waitzia acuminata,WAAC,CA,OP
CA_OP_10_e3_WAAC,26,Waitzia acuminata,WAAC,CA,OP
CA_OP_10_e1_WAAC,0,Waitzia acuminata,WAAC,CA,OP
CA_OP_10_e5_WAAC,7,Waitzia acuminata,WAAC,CA,OP
CA_OP_10_e4_WAAC,14,Waitzia acuminata,WAAC,CA,OP
CA_OP_10_e1_MIMY,23,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_10_e2_MIMY,8,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_10_e3_MIMY,41,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_10_e4_MIMY,7,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_10_1_TRCY,12,Trachymene cyanopetala,TRCY,CA,OP
CA_OP_10_2_TRCY,36,Trachymene cyanopetala,TRCY,CA,OP
CA_OP_10_3_TROR,22,Trachymene ornata,TROR,CA,OP
CA_OP_10_4_TRCY,22,Trachymene cyanopetala,TRCY,CA,OP
CA_OP_10_6_TRCY,26,Trachymene cyanopetala,TRCY,CA,OP
CA_OP_10_7_TRCY,44,Trachymene cyanopetala,TRCY,CA,OP
CA_OP_10_8_TRCY,4,Trachymene cyanopetala,TRCY,CA,OP
CA_OP_10_9_TRCY,8,Trachymene cyanopetala,TRCY,CA,OP
CA_OP_10_10_TRCY,4,Trachymene cyanopetala,TRCY,CA,OP
CA_OP_10_7_GORO,3,Goodenia rosea,GORO,CA,OP
CA_OP_10_5_RHPO,57,Rhodanthe polycephala,RHPO,CA,OP
CA_OP_10_7_RHPO,21,Rhodanthe polycephala,RHPO,CA,OP
CA_OP_10_3_POAR,41,Podolepis aristata,POAR,CA,OP
CA_OP_10_4_POAR,62,Podolepis aristata,POAR,CA,OP
CA_OP_10_5_POAR,0,Podolepis aristata,POAR,CA,OP
CA_OP_10_7_POAR,27,Podolepis aristata,POAR,CA,OP
CA_OP_10_8_POAR,2,Podolepis aristata,POAR,CA,OP
CA_OP_10_9_POAR,96,Podolepis aristata,POAR,CA,OP
CA_OP_10_11_POAR,30,Podolepis aristata,POAR,CA,OP
CA_OP_10_12_POAR,26,Podolepis aristata,POAR,CA,OP
CA_OP_10_14_POAR,0,Podolepis aristata,POAR,CA,OP
CA_OP_10_15_POAR,83,Podolepis aristata,POAR,CA,OP
CA_OP_10_16_POAR,6,Podolepis aristata,POAR,CA,OP
CA_OP_10_17_POAR,66,Podolepis aristata,POAR,CA,OP
CA_OP_10_18_POAR,59,Podolepis aristata,POAR,CA,OP
CA_OP_10_21_POAR,30,Podolepis aristata,POAR,CA,OP
CA_OP_10_23_POAR,14,Podolepis aristata,POAR,CA,OP
CA_OP_10_24_POAR,63,Podolepis aristata,POAR,CA,OP
CA_OP_10_26_POAR,47,Podolepis aristata,POAR,CA,OP
CA_OP_10_27_POAR,21,Podolepis aristata,POAR,CA,OP
CA_OP_10_29_POAR,50,Podolepis aristata,POAR,CA,OP
CA_OP_10_30_POAR,0,Podolepis aristata,POAR,CA,OP
CA_OP_10_31_POAR,22,Podolepis aristata,POAR,CA,OP
CA_OP_10_32_POAR,20,Podolepis aristata,POAR,CA,OP
CA_OP_10_34_POAR,14,Podolepis aristata,POAR,CA,OP
CA_OP_10_36_POAR,76,Podolepis aristata,POAR,CA,OP
CA_OP_10_37_POAR,62,Podolepis aristata,POAR,CA,OP
CA_OP_10_38_POAR,11,Podolepis aristata,POAR,CA,OP
CA_OP_10_e1_TRCY,4,Trachymene cyanopetala,TRCY,CA,OP
CA_OP_10_e2_TRCY,2,Trachymene cyanopetala,TRCY,CA,OP
CA_OP_10_e3_TRCY,6,Trachymene cyanopetala,TRCY,CA,OP
CA_OP_10_e5_TRCY,4,Trachymene cyanopetala,TRCY,CA,OP
CA_OP_10_e4_POAR,12,Podolepis aristata,POAR,CA,OP
CA_OP_10_e9_POAR,0,Podolepis aristata,POAR,CA,OP
CA_OP_10_e8_POAR,10,Podolepis aristata,POAR,CA,OP
CA_OP_10_e2_POAR,27,Podolepis aristata,POAR,CA,OP
CA_OP_10_e5_POAR,12,Podolepis aristata,POAR,CA,OP
CA_OP_10_e6_POAR,0,Podolepis aristata,POAR,CA,OP
CA_OP_10_e3_POAR,10,Podolepis aristata,POAR,CA,OP
CA_OP_10_e10_POAR,65,Podolepis aristata,POAR,CA,OP
CA_OP_10_e1_POAR,9,Podolepis aristata,POAR,CA,OP
CA_OP_10_e2_GORO,4,Goodenia rosea,GORO,CA,OP
CA_OP_10_e5_GORO,4,Goodenia rosea,GORO,CA,OP
CA_OP_10_e1_GORO,1,Goodenia rosea,GORO,CA,OP
CA_OP_10_e3_GORO,1,Goodenia rosea,GORO,CA,OP
CA_OP_11_1_POAR,10,Podolepis aristata,POAR,CA,OP
CA_OP_11_2_POAR,0,Podolepis aristata,POAR,CA,OP
CA_OP_11_3_POAR,27,Podolepis aristata,POAR,CA,OP
CA_OP_11_4_POAR,96,Podolepis aristata,POAR,CA,OP
CA_OP_11_5_POAR,48,Podolepis aristata,POAR,CA,OP
CA_OP_11_6_POAR,0,Podolepis aristata,POAR,CA,OP
CA_OP_11_7_POAR,0,Podolepis aristata,POAR,CA,OP
CA_OP_11_8_POAR,0,Podolepis aristata,POAR,CA,OP
CA_OP_11_9_POAR,23,Podolepis aristata,POAR,CA,OP
CA_OP_11_10_POAR,42,Podolepis aristata,POAR,CA,OP
CA_OP_11_11_POAR,7,Podolepis aristata,POAR,CA,OP
CA_OP_11_12_POAR,16,Podolepis aristata,POAR,CA,OP
CA_OP_11_13_POAR,0,Podolepis aristata,POAR,CA,OP
CA_OP_11_14_POAR,0,Podolepis aristata,POAR,CA,OP
CA_OP_11_15_POAR,2,Podolepis aristata,POAR,CA,OP
CA_OP_11_1_MIMY,19,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_11_7_MIMY,12,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_11_10_MIMY,12,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_11_11_MIMY,4,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_11_15_MIMY,12,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_11_20_MIMY,8,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_11_24_MIMY,0,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_11_1_LARO,6,Lawrencella rosea,LARO,CA,OP
CA_OP_11_2_LARO,3,Lawrencella rosea,LARO,CA,OP
CA_OP_11_1_WAAC,6,Waitzia acuminata,WAAC,CA,OP
CA_OP_11_6_WAAC,0,Waitzia acuminata,WAAC,CA,OP
CA_OP_11_8_WAAC,9,Waitzia acuminata,WAAC,CA,OP
CA_OP_11_1_GOBE,5,Goodenia berardiana,GOBE,CA,OP
CA_OP_11_4_GOBE,0,Goodenia berardiana,GOBE,CA,OP
CA_OP_11_10_GOBE,0,Goodenia berardiana,GOBE,CA,OP
CA_OP_11_11_GOBE,2,Goodenia berardiana,GOBE,CA,OP
CA_OP_11_e1_WAAC,5,Waitzia acuminata,WAAC,CA,OP
CA_OP_11_e2_WAAC,0,Waitzia acuminata,WAAC,CA,OP
CA_OP_11_e1_MIMY,8,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_11_e2_MIMY,36,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_11_e3_MIMY,16,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_11_e1_GOBE,4,Goodenia berardiana,GOBE,CA,OP
CA_OP_11_4_ACUL,70,Actinobole uliginosum,ACUL,CA,OP
CA_OP_11_3_BLDR,1,Blennospora drummondii,BLDR,CA,OP
CA_OP_11_5_BLDR,17,Blennospora drummondii,BLDR,CA,OP
CA_OP_11_8_BLDR,6,Blennospora drummondii,BLDR,CA,OP
CA_OP_11_2_TROR,4,Trachymene ornata,TROR,CA,OP
CA_OP_12_1_TRCY,8,Trachymene cyanopetala,TRCY,CA,OP
CA_OP_12_2_TRCY,12,Trachymene cyanopetala,TRCY,CA,OP
CA_OP_12_4_TRCY,4,Trachymene cyanopetala,TRCY,CA,OP
CA_OP_12_5_TRCY,4,Trachymene cyanopetala,TRCY,CA,OP
CA_OP_12_6_TRCY,6,Trachymene cyanopetala,TRCY,CA,OP
CA_OP_12_1_WAAC,0,Waitzia acuminata,WAAC,CA,OP
CA_OP_12_2_WAAC,13,Waitzia acuminata,WAAC,CA,OP
CA_OP_12_3_WAAC,43,Waitzia acuminata,WAAC,CA,OP
CA_OP_12_4_WAAC,17,Waitzia acuminata,WAAC,CA,OP
CA_OP_12_5_WAAC,25,Waitzia acuminata,WAAC,CA,OP
CA_OP_12_6_WAAC,0,Waitzia acuminata,WAAC,CA,OP
CA_OP_12_7_WAAC,0,Waitzia acuminata,WAAC,CA,OP
CA_OP_12_8_WAAC,19,Waitzia acuminata,WAAC,CA,OP
CA_OP_12_9_WAAC,59,Waitzia acuminata,WAAC,CA,OP
CA_OP_12_10_WAAC,16,Waitzia acuminata,WAAC,CA,OP
CA_OP_12_11_WAAC,19,Waitzia acuminata,WAAC,CA,OP
CA_OP_12_13_WAAC,39,Waitzia acuminata,WAAC,CA,OP
CA_OP_12_15_WAAC,1,Waitzia acuminata,WAAC,CA,OP
CA_OP_12_16_WAAC,14,Waitzia acuminata,WAAC,CA,OP
CA_OP_12_17_WAAC,30,Waitzia acuminata,WAAC,CA,OP
CA_OP_12_18_WAAC,31,Waitzia acuminata,WAAC,CA,OP
CA_OP_12_2_LARO,6,Lawrencella rosea,LARO,CA,OP
CA_OP_12_1_LARO,11,Lawrencella rosea,LARO,CA,OP
CA_OP_12_e4_WAAC,17,Waitzia acuminata,WAAC,CA,OP
CA_OP_12_e2_WAAC,2,Waitzia acuminata,WAAC,CA,OP
CA_OP_12_e7_WAAC,7,Waitzia acuminata,WAAC,CA,OP
CA_OP_12_e5_WAAC,20,Waitzia acuminata,WAAC,CA,OP
CA_OP_12_e1_WAAC,0,Waitzia acuminata,WAAC,CA,OP
CA_OP_12_e6_WAAC,10,Waitzia acuminata,WAAC,CA,OP
CA_OP_12_e3_WAAC,8,Waitzia acuminata,WAAC,CA,OP
CA_OP_12_e1_TRCY,2,Trachymene cyanopetala,TRCY,CA,OP
CA_OP_12_e3_TRCY,2,Trachymene cyanopetala,TRCY,CA,OP
CA_OP_12_1_MIMY,15,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_12_5_MIMY,36,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_12_6_MIMY,7,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_12_7_MIMY,7,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_12_8_MIMY,3,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_12_9_MIMY,12,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_12_11_MIMY,28,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_12_12_MIMY,44,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_12_14_MIMY,31,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_12_16_MIMY,32,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_12_18_MIMY,5,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_12_19_MIMY,4,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_12_20_MIMY,3,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_12_21_MIMY,7,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_12_22_MIMY,0,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_12_23_MIMY,0,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_12_24_MIMY,56,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_12_25_MIMY,17,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_12_27_MIMY,3,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_12_28_MIMY,1,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_12_33_MIMY,6,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_12_1_HYPO,6,Hypochaeris glabra,HYPO,CA,OP
CA_OP_12_2_HYPO,8,Hypochaeris glabra,HYPO,CA,OP
CA_OP_12_4_HYPO,8,Hypochaeris glabra,HYPO,CA,OP
CA_OP_12_1_GOBE,5,Goodenia berardiana,GOBE,CA,OP
CA_OP_12_2_GOBE,1,Goodenia berardiana,GOBE,CA,OP
CA_OP_12_3_GOBE,0,Goodenia berardiana,GOBE,CA,OP
CA_OP_12_17_GOBE,2,Goodenia berardiana,GOBE,CA,OP
CA_OP_12_21_GOBE,3,Goodenia berardiana,GOBE,CA,OP
CA_OP_12_1_GORO,3,Goodenia rosea,GORO,CA,OP
CA_OP_12_3_GORO,2,Goodenia rosea,GORO,CA,OP
CA_OP_12_4_GORO,3,Goodenia rosea,GORO,CA,OP
CA_OP_12_5_GORO,4,Goodenia rosea,GORO,CA,OP
CA_OP_12_6_GORO,3,Goodenia rosea,GORO,CA,OP
CA_OP_12_7_GORO,2,Goodenia rosea,GORO,CA,OP
CA_OP_12_9_GORO,0,Goodenia rosea,GORO,CA,OP
CA_OP_12_11_GORO,0,Goodenia rosea,GORO,CA,OP
CA_OP_12_12_GORO,1,Goodenia rosea,GORO,CA,OP
CA_OP_12_13_GORO,1,Goodenia rosea,GORO,CA,OP
CA_OP_12_14_GORO,4,Goodenia rosea,GORO,CA,OP
CA_OP_12_15_GORO,0,Goodenia rosea,GORO,CA,OP
CA_OP_12_17_GORO,1,Goodenia rosea,GORO,CA,OP
CA_OP_12_18_GORO,1,Goodenia rosea,GORO,CA,OP
CA_OP_12_19_GORO,3,Goodenia rosea,GORO,CA,OP
CA_OP_12_21_GORO,1,Goodenia rosea,GORO,CA,OP
CA_OP_12_24_GORO,3,Goodenia rosea,GORO,CA,OP
CA_OP_12_27_GORO,2,Goodenia rosea,GORO,CA,OP
CA_OP_12_28_GORO,0,Goodenia rosea,GORO,CA,OP
CA_OP_12_29_GORO,0,Goodenia rosea,GORO,CA,OP
CA_OP_12_31_GORO,2,Goodenia rosea,GORO,CA,OP
CA_OP_12_33_GORO,3,Goodenia rosea,GORO,CA,OP
CA_OP_12_35_GORO,0,Goodenia rosea,GORO,CA,OP
CA_OP_12_1_POAR,36,Podolepis aristata,POAR,CA,OP
CA_OP_12_2_POAR,2,Podolepis aristata,POAR,CA,OP
CA_OP_12_4_POAR,0,Podolepis aristata,POAR,CA,OP
CA_OP_12_7_POAR,19,Podolepis aristata,POAR,CA,OP
CA_OP_12_8_POAR,8,Podolepis aristata,POAR,CA,OP
CA_OP_12_9_POAR,0,Podolepis aristata,POAR,CA,OP
CA_OP_12_10_POAR,40,Podolepis aristata,POAR,CA,OP
CA_OP_12_13_POAR,0,Podolepis aristata,POAR,CA,OP
CA_OP_12_17_POAR,2,Podolepis aristata,POAR,CA,OP
CA_OP_12_18_POAR,4,Podolepis aristata,POAR,CA,OP
CA_OP_12_e1_MIMY,0,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_12_e2_MIMY,21,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_12_e3_MIMY,0,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_12_e4_MIMY,7,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_12_e5_MIMY,18,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_12_e6_POAR,1,Podolepis aristata,POAR,CA,OP
CA_OP_12_e11_POAR,21,Podolepis aristata,POAR,CA,OP
CA_OP_12_e9_POAR,0,Podolepis aristata,POAR,CA,OP
CA_OP_12_e12_POAR,20,Podolepis aristata,POAR,CA,OP
CA_OP_12_e7_POAR,6,Podolepis aristata,POAR,CA,OP
CA_OP_12_e5_POAR,23,Podolepis aristata,POAR,CA,OP
CA_OP_12_e1_POAR,4,Podolepis aristata,POAR,CA,OP
CA_OP_12_e2_POAR,31,Podolepis aristata,POAR,CA,OP
CA_OP_12_e3_POAR,8,Podolepis aristata,POAR,CA,OP
CA_OP_12_e4_POAR,10,Podolepis aristata,POAR,CA,OP
CA_OP_12_e8_POAR,5,Podolepis aristata,POAR,CA,OP
CA_OP_12_e10_POAR,0,Podolepis aristata,POAR,CA,OP
CA_OP_1_1_RHSP,0,Rhodanthe spicata,RHSP,CA,OP
CA_OP_1_6_HYPO,10,Hypochaeris glabra,HYPO,CA,OP
CA_OP_1_7_HYPO,9,Hypochaeris glabra,HYPO,CA,OP
CA_OP_1_14_HYPO,9,Hypochaeris glabra,HYPO,CA,OP
CA_OP_1_15_HYPO,5,Hypochaeris glabra,HYPO,CA,OP
CA_OP_1_2_MIMY,3,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_1_4_MIMY,0,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_1_7_MIMY,0,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_1_12_MIMY,0,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_1_13_MIMY,2,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_1_14_MIMY,3,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_1_16_MIMY,12,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_1_20_MIMY,5,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_1_21_MIMY,0,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_1_22_MIMY,105,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_1_23_MIMY,36,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_1_25_MIMY,57,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_1_26_MIMY,2,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_1_27_MIMY,36,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_1_28_MIMY,27,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_1_29_MIMY,0,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_1_30_MIMY,5,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_1_31_MIMY,0,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_1_33_MIMY,2,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_1_34_MIMY,11,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_1_35_MIMY,3,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_1_37_MIMY,0,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_1_38_MIMY,31,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_1_39_MIMY,0,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_1_40_MIMY,28,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_1_41_MIMY,30,Millotia myosotidifolia,MIMY,CA,OP
CA_OP_1_9_LARO,0,Lawrencella rosea,LARO,CA,OP
CA_OP_1_6_LARO,0,Lawrencella rosea,LARO,CA,OP
CA_OP_1_8_LARO,9,Lawrencella rosea,LARO,CA,OP
CA_OP_1_2_LARO,4,Lawrencella rosea,LARO,CA,OP
CA_OP_1_4_LARO,0,Lawrencella rosea,LARO,CA,OP
CA_OP_1_3_LARO,0,Lawrencella rosea,LARO,CA,OP
CA_OP_1_5_LARO,0,Lawrencella rosea,LARO,CA,OP
CA_OP_1_7_WAAC,0,Waitzia acuminata,WAAC,CA,OP
CA_OP_1_9_WAAC,0,Waitzia acuminata,WAAC,CA,OP
CA_OP_1_10_WAAC,23,Waitzia acuminata,WAAC,CA,OP
CA_OP_1_15_WAAC,22,Waitzia acuminata,WAAC,CA,OP
CA_OP_1_16_WAAC,35,Waitzia acuminata,WAAC,CA,OP
CA_OP_1_17_WAAC,26,Waitzia acuminata,WAAC,CA,OP
CA_OP_1_18_WAAC,8,Waitzia acuminata,WAAC,CA,OP
CA_OP_1_19_WAAC,0,Waitzia acuminata,WAAC,CA,OP
CA_OP_1_20_WAAC,2,Waitzia acuminata,WAAC,CA,OP
CA_OP_1_23_WAAC,18,Waitzia acuminata,WAAC,CA,OP
CA_OP_1_24_WAAC,11,Waitzia acuminata,WAAC,CA,OP
CA_OP_1_26_WAAC,3,Waitzia acuminata,WAAC,CA,OP
CA_OP_1_27_WAAC,5,Waitzia acuminata,WAAC,CA,OP
CA_OP_1_28_WAAC,2,Waitzia acuminata,WAAC,CA,OP
CA_OP_1_e7_MIMY,0,Millotia myosotidifolia,MIMY,CA,OP
